RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B1S2,O2_B2S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2
2242.25,90,34.75,23.92156862745098,35,25.5,50.588235294117645,13.7,40.0,-0.10546875,-0.0390625,0.445,0.44,-3.125,2.34375,-0.78125,-2.34375
2370.5,90,37.0,23.92156862745098,35,28.5,50.98039215686274,13.7,41.0,-0.0703125,-0.05078125,0.445,0.51,-0.78125,2.34375,0.78125,-2.34375
2467.5,90,34.0,21.96078431372549,35,27.5,43.529411764705884,13.6,43.0,-0.09375,-0.16796875,0.445,0.55,-2.34375,2.34375,-0.78125,-2.34375
2476.0,90,29.5,21.568627450980394,35,31.5,40.0,13.7,43.0,-0.109375,-0.11328125,0.445,0.56,-2.34375,2.34375,-0.78125,-2.34375
2617.75,90,55.5,29.019607843137255,35,18.0,66.27450980392157,13.7,46.0,0.0546875,0.0546875,0.445,0.535,1.5625,2.34375,5.46875,-2.34375
2824.0,90,69.75,36.470588235294116,34,18.0,84.70588235294117,13.6,48.0,-0.234375,-0.171875,0.445,0.57,-2.34375,2.34375,1.5625,-2.34375
2968.75,90,78.0,42.35294117647059,34,19.5,90.98039215686275,13.7,52.0,-0.09765625,-0.0546875,0.445,0.56,-3.90625,2.34375,1.5625,-2.34375
3132.75,90,86.75,45.09803921568628,34,20.0,93.33333333333333,13.6,56.0,-0.05859375,-0.046875,0.445,0.56,-3.90625,2.34375,1.5625,-2.34375
3311.75,90,93.75,46.27450980392157,34,21.5,95.29411764705883,13.6,60.0,0.0234375,-0.03515625,0.445,0.56,-3.90625,2.34375,1.5625,-2.34375
3491.0,91,95.5,44.705882352941174,34,24.5,94.90196078431373,13.7,63.0,-0.11328125,-0.10546875,0.445,0.575,-4.6875,2.34375,0.0,-2.34375
3674.25,91,101.0,43.92156862745098,34,22.5,95.68627450980392,13.6,67.0,-0.109375,-0.12109375,0.445,0.58,-4.6875,2.34375,0.78125,-2.34375
3867.75,91,103.25,44.705882352941174,34,23.0,95.29411764705883,13.7,71.0,-0.1015625,-0.11328125,0.445,0.59,-3.125,2.34375,1.5625,-2.34375
4044.0,91,105.75,42.35294117647059,34,23.0,93.33333333333333,13.6,73.0,-0.03125,-0.046875,0.445,0.605,-4.6875,2.34375,0.0,-2.34375
4197.75,91,92.5,35.294117647058826,34,24.5,77.25490196078431,13.7,76.0,-0.22265625,-0.28515625,0.445,0.62,-14.0625,2.34375,-11.71875,-2.34375
4221.0,91,39.0,23.92156862745098,34,10.5,33.72549019607843,13.7,76.0,0.125,0.06640625,0.445,0.61,-9.375,2.34375,-5.46875,-2.34375
4236.25,91,24.75,20.392156862745097,34,50.0,21.176470588235293,13.7,76.0,0.09765625,0.078125,0.445,0.605,-3.125,2.34375,1.5625,-2.34375
4212.0,91,31.25,21.96078431372549,35,45.5,27.45098039215686,13.6,75.0,-0.05078125,-0.0546875,0.445,0.61,-3.125,2.34375,1.5625,-2.34375
4146.5,91,32.25,22.352941176470587,35,47.0,28.235294117647058,13.6,75.0,-0.01171875,-0.06640625,0.445,0.605,-0.78125,2.34375,0.78125,-2.34375
4141.0,91,31.5,22.352941176470587,35,47.0,27.84313725490196,13.7,75.0,-0.0234375,-0.02734375,0.445,0.605,-0.78125,2.34375,,-2.34375
4129.0,91,27.5,20.784313725490197,35,48.5,24.313725490196077,13.7,75.0,-0.015625,-0.04296875,0.445,0.61,0.0,2.34375,2.34375,-2.34375
4089.25,91,23.75,20.0,35,50.0,21.96078431372549,13.7,75.0,-0.078125,-0.0703125,0.445,0.61,-3.90625,2.34375,0.0,-2.34375
4111.25,92,27.75,21.176470588235293,35,49.5,25.098039215686274,13.6,73.0,0.0390625,0.05078125,0.445,0.61,-1.5625,2.34375,3.125,-2.34375
4080.0,92,28.5,21.176470588235293,35,48.5,25.88235294117647,13.7,73.0,0.0078125,-0.0078125,0.445,0.615,-0.78125,2.34375,2.34375,-2.34375
4063.0,92,30.5,21.568627450980394,35,48.5,27.058823529411764,13.6,73.0,0.0,-0.0390625,0.445,0.615,-1.5625,2.34375,0.0,-2.34375
4049.0,92,31.75,21.96078431372549,35,49.5,28.235294117647058,13.6,73.0,0.03515625,-0.03515625,0.445,0.615,-2.34375,2.34375,-1.5625,-2.34375
3299.5,92,27.5,20.784313725490197,35,48.0,29.41176470588235,13.7,73.0,0.06640625,0.03125,0.445,0.615,-0.78125,2.34375,0.78125,-2.34375
3002.75,92,26.5,20.784313725490197,35,45.5,30.58823529411765,13.7,75.0,0.046875,0.0546875,0.445,0.615,0.78125,2.34375,2.34375,-2.34375
3012.5,92,27.75,21.568627450980394,35,39.0,32.549019607843135,13.7,75.0,-0.03515625,0.015625,0.445,0.62,2.34375,2.34375,3.125,-2.34375
3027.75,92,30.0,21.96078431372549,35,37.5,34.11764705882353,13.7,75.0,-0.015625,-0.046875,0.445,0.62,3.90625,2.34375,2.34375,-2.34375
3037.0,92,31.75,22.352941176470587,35,36.0,35.68627450980392,13.7,75.0,0.01953125,-0.09375,0.445,0.625,2.34375,2.34375,0.78125,-2.34375
3049.25,92,31.5,22.352941176470587,35,36.0,36.07843137254902,13.7,75.0,-0.05078125,-0.08984375,0.445,0.625,0.78125,2.34375,0.78125,-2.34375
3057.75,92,29.25,21.568627450980394,35,38.0,33.72549019607843,13.7,76.0,-0.0234375,0.0234375,0.445,0.63,0.78125,2.34375,1.5625,-2.34375
3065.75,93,29.75,21.568627450980394,35,39.0,33.72549019607843,13.7,76.0,-0.01953125,-0.0234375,0.445,0.63,0.0,2.34375,2.34375,-2.34375
3085.25,93,30.25,21.96078431372549,35,39.0,34.11764705882353,13.7,76.0,0.0234375,-0.01953125,0.445,0.635,2.34375,2.34375,0.0,-2.34375
3070.5,93,30.0,21.96078431372549,35,39.0,34.11764705882353,13.7,76.0,0.01953125,-0.015625,0.445,0.635,2.34375,2.34375,0.78125,-2.34375
3085.75,93,29.5,21.568627450980394,35,40.5,32.94117647058823,13.7,77.0,-0.03125,-0.01171875,0.445,0.635,0.0,2.34375,0.0,-2.34375
3075.5,93,26.25,20.784313725490197,35,46.5,29.80392156862745,13.7,77.0,-0.078125,-0.0078125,0.445,0.635,0.0,2.34375,1.5625,-2.34375
3026.0,93,14.75,17.254901960784313,35,20.0,18.03921568627451,13.7,77.0,-0.109375,-0.11328125,0.445,0.64,-0.78125,2.34375,-0.78125,-2.34375
3015.0,93,15.5,17.647058823529413,35,8.0,18.03921568627451,13.7,76.0,0.01953125,-0.046875,0.445,0.64,0.0,2.34375,0.0,-2.34375
2987.0,93,16.25,17.647058823529413,35,3.5,18.03921568627451,13.7,75.0,2.34765625,2.44921875,0.445,0.43,0.0,2.34375,0.0,-2.34375
2940.0,93,15.5,17.254901960784313,35,3.5,18.03921568627451,13.7,73.0,2.4453125,2.54296875,0.445,0.415,0.0,2.34375,0.0,-2.34375
2891.75,93,15.25,17.254901960784313,35,3.5,18.03921568627451,13.6,72.0,2.50390625,2.4921875,0.445,0.41,0.0,2.34375,0.0,-2.34375
2854.0,93,15.5,17.254901960784313,35,3.5,18.431372549019606,13.7,71.0,2.46484375,2.546875,0.445,0.41,0.0,2.34375,0.0,-2.34375
2812.5,93,15.5,17.254901960784313,35,3.5,18.431372549019606,13.7,70.0,2.4921875,2.51953125,0.445,0.405,0.0,2.34375,0.0,-2.34375
2766.5,93,14.75,16.862745098039216,35,16.5,18.03921568627451,13.7,70.0,1.67578125,0.4453125,0.445,0.395,0.0,2.34375,0.0,-2.34375
2728.25,93,24.75,20.0,35,45.5,29.80392156862745,13.7,70.0,-0.25,-0.21484375,0.445,0.385,-1.5625,2.34375,-1.5625,-2.34375
2771.5,93,24.75,20.392156862745097,35,46.5,29.019607843137255,13.6,70.0,-0.046875,-0.109375,0.445,0.38,-0.78125,2.34375,-2.34375,-2.34375
2777.0,93,25.0,20.392156862745097,35,45.0,30.58823529411765,13.7,70.0,-0.08984375,-0.12109375,0.445,0.375,-0.78125,2.34375,-2.34375,-2.34375
2850.75,93,26.25,20.784313725490197,35,45.0,30.980392156862745,13.7,70.0,-0.09375,-0.08984375,0.445,0.385,-0.78125,2.34375,-1.5625,-2.34375
2830.0,93,21.0,19.215686274509803,35,50.0,26.274509803921568,13.7,70.0,-0.1171875,-0.16015625,0.445,0.545,-0.78125,2.34375,-3.125,-2.34375
2835.0,93,20.25,18.823529411764707,35,50.0,24.705882352941178,13.7,71.0,-0.10546875,-0.1015625,0.445,0.635,-2.34375,2.34375,-2.34375,-2.34375
2835.0,93,20.25,18.823529411764707,35,51.0,24.313725490196077,13.6,71.0,-0.06640625,-0.05078125,0.445,0.65,-0.78125,2.34375,-1.5625,-2.34375
2830.75,93,18.25,18.431372549019606,35,51.5,22.352941176470587,13.7,71.0,-0.0859375,-0.09765625,0.445,0.66,0.0,2.34375,-1.5625,-2.34375
2827.0,93,18.25,18.431372549019606,35,51.5,21.96078431372549,13.7,71.0,-0.15234375,-0.19921875,0.445,0.665,-1.5625,2.34375,-3.90625,-2.34375
2836.75,93,20.0,18.823529411764707,35,51.0,23.92156862745098,13.7,71.0,-0.08203125,-0.0859375,0.445,0.67,-1.5625,2.34375,-3.125,-2.34375
2827.75,93,19.5,18.823529411764707,35,51.0,23.92156862745098,13.7,70.0,-0.0546875,-0.0859375,0.445,0.67,-0.78125,2.34375,-3.125,-2.34375
2824.5,93,18.75,18.431372549019606,35,51.0,22.745098039215687,13.6,70.0,-0.1171875,-0.1171875,0.445,0.67,-1.5625,2.34375,-3.90625,-2.34375
2839.25,93,18.75,18.03921568627451,35,31.5,21.96078431372549,13.7,70.0,-0.01953125,0.0859375,0.445,0.665,0.0,2.34375,-1.5625,-2.34375
2747.0,93,14.5,16.862745098039216,35,15.0,18.431372549019606,13.7,70.0,-0.1484375,-0.0234375,0.445,0.66,-0.78125,2.34375,-0.78125,-2.34375
2695.25,93,14.25,16.862745098039216,35,3.5,18.03921568627451,13.6,68.0,-0.0078125,-0.01953125,0.445,0.66,0.0,2.34375,0.0,-2.34375
2736.0,93,14.25,16.862745098039216,35,37.5,17.647058823529413,13.7,68.0,0.0625,-0.03125,0.445,0.62,0.0,2.34375,0.0,-2.34375
2708.0,93,14.25,16.862745098039216,35,36.0,18.03921568627451,13.7,67.0,-0.05078125,-0.046875,0.445,0.645,-1.5625,2.34375,-0.78125,-2.34375
2687.25,93,14.25,16.862745098039216,35,36.5,18.03921568627451,13.7,67.0,-0.02734375,0.01171875,0.445,0.645,-1.5625,2.34375,0.78125,-2.34375
2675.0,93,14.0,16.862745098039216,35,53.0,17.647058823529413,13.7,67.0,0.0,0.0078125,0.445,0.645,-2.34375,2.34375,0.0,-2.34375
2664.75,93,14.25,16.862745098039216,35,53.0,18.03921568627451,13.7,67.0,-0.0078125,-0.0234375,0.445,0.645,-0.78125,2.34375,0.0,-2.34375
2649.5,93,13.5,16.862745098039216,35,53.0,17.647058823529413,13.7,66.0,-0.01171875,-0.015625,0.445,0.645,-0.78125,2.34375,-2.34375,-2.34375
2635.25,93,14.25,16.862745098039216,35,53.0,18.03921568627451,13.6,66.0,-0.02734375,0.0078125,0.445,0.645,-3.125,2.34375,-2.34375,-2.34375
2627.5,93,13.75,16.470588235294116,35,53.0,17.647058823529413,13.6,66.0,-0.0234375,0.01953125,0.445,0.645,-3.125,2.34375,-0.78125,-2.34375
2612.75,93,13.75,16.470588235294116,35,53.0,17.647058823529413,13.7,66.0,0.0,-0.046875,0.445,0.645,-1.5625,2.34375,0.0,-2.34375
2592.75,93,13.75,16.470588235294116,35,53.0,17.647058823529413,13.7,65.0,0.0,-0.01953125,0.445,0.64,-2.34375,2.34375,-1.5625,-2.34375
2588.5,93,18.5,18.431372549019606,35,47.0,23.137254901960784,13.7,66.0,-0.10546875,-0.13671875,0.445,0.64,-7.03125,2.34375,-7.03125,-2.34375
2584.75,93,25.25,20.392156862745097,35,43.5,31.764705882352942,13.7,65.0,-0.03125,0.05078125,0.445,0.64,-5.46875,2.34375,-3.125,-2.34375
2669.5,93,25.5,20.392156862745097,35,45.0,31.372549019607842,13.7,66.0,0.0546875,0.03125,0.445,0.64,-1.5625,2.34375,0.0,-2.34375
2680.5,93,23.0,19.607843137254903,35,47.0,29.41176470588235,13.6,66.0,-0.015625,-0.0390625,0.445,0.635,-1.5625,2.34375,-3.125,-2.34375
2687.25,93,23.5,20.0,35,47.0,29.80392156862745,13.7,66.0,0.0078125,-0.0546875,0.445,0.64,-0.78125,2.34375,-2.34375,-2.34375
2698.25,93,23.0,19.607843137254903,35,48.0,29.019607843137255,13.6,66.0,-0.046875,-0.0234375,0.445,0.635,-3.125,2.34375,0.0,-2.34375
2696.5,93,21.25,19.215686274509803,35,51.0,27.058823529411764,13.7,67.0,-0.02734375,0.0234375,0.445,0.635,-3.125,2.34375,-1.5625,-2.34375
2694.5,93,25.5,20.392156862745097,35,45.0,31.372549019607842,13.7,67.0,0.0,-0.00390625,0.445,0.635,-0.78125,2.34375,-2.34375,-2.34375
2725.0,93,29.5,21.568627450980394,35,36.0,36.470588235294116,13.7,67.0,0.015625,-0.01171875,0.445,0.635,0.78125,2.34375,-0.78125,-2.34375
2734.25,93,27.75,21.176470588235293,35,38.0,34.509803921568626,13.7,68.0,-0.03125,0.01953125,0.445,0.63,-0.78125,2.34375,0.78125,-2.34375
2755.0,93,28.25,21.176470588235293,35,38.0,34.90196078431372,13.7,68.0,-0.0234375,0.0234375,0.445,0.635,0.0,2.34375,0.0,-2.34375
2763.5,93,26.5,20.784313725490197,35,40.5,32.94117647058823,13.6,68.0,-0.02734375,-0.0859375,0.445,0.63,0.78125,2.34375,-2.34375,-2.34375
2775.25,93,26.5,20.784313725490197,35,41.0,32.549019607843135,13.6,70.0,-0.0625,-0.078125,0.445,0.635,0.0,2.34375,-3.125,-2.34375
2803.75,93,27.75,21.568627450980394,35,39.0,34.509803921568626,13.7,70.0,-0.0390625,0.01953125,0.445,0.635,-0.78125,2.34375,-0.78125,-2.34375
2827.75,93,28.25,21.176470588235293,35,39.5,33.333333333333336,13.6,70.0,-0.07421875,0.00390625,0.445,0.635,-2.34375,2.34375,-0.78125,-2.34375
2816.0,93,23.75,20.0,35,47.0,29.41176470588235,13.7,71.0,-0.00390625,-0.06640625,0.445,0.635,-1.5625,2.34375,-3.125,-2.34375
2806.25,93,19.75,18.823529411764707,35,46.5,25.098039215686274,13.7,71.0,0.01171875,-0.015625,0.445,0.635,-0.78125,2.34375,-2.34375,-2.34375
2819.0,93,20.25,18.823529411764707,35,51.5,24.705882352941178,13.7,71.0,-0.0546875,0.01171875,0.445,0.635,-2.34375,2.34375,-1.5625,-2.34375
2825.25,93,25.75,20.392156862745097,35,47.0,29.80392156862745,13.7,71.0,-0.05859375,-0.01953125,0.445,0.635,-3.125,2.34375,-0.78125,-2.34375
2842.25,93,26.75,20.784313725490197,35,41.0,31.764705882352942,13.7,71.0,0.03515625,-0.02734375,0.445,0.635,0.78125,2.34375,-2.34375,-2.34375
2907.5,93,36.5,23.529411764705884,35,32.0,38.8235294117647,13.7,72.0,0.078125,-0.0625,0.445,0.635,-0.78125,2.34375,-1.5625,-2.34375
2902.75,93,25.5,20.392156862745097,35,46.5,30.19607843137255,13.7,72.0,-0.06640625,-0.01171875,0.445,0.635,-2.34375,2.34375,-0.78125,-2.34375
2901.0,93,25.5,20.392156862745097,35,47.0,30.19607843137255,13.7,72.0,0.0390625,0.0625,0.445,0.635,0.0,2.34375,0.0,-2.34375
2899.0,93,23.5,19.607843137254903,35,49.5,27.058823529411764,13.7,73.0,0.02734375,-0.0234375,0.445,0.64,0.78125,2.34375,-1.5625,-2.34375
2957.75,93,22.75,19.607843137254903,35,50.0,26.274509803921568,13.7,73.0,-0.03125,-0.0078125,0.445,0.64,0.78125,2.34375,-1.5625,-2.34375
2967.5,93,23.75,20.0,35,48.5,27.84313725490196,13.7,73.0,0.02734375,0.01171875,0.445,0.64,0.0,2.34375,0.78125,-2.34375
2966.75,93,24.0,20.0,35,48.5,27.84313725490196,13.7,73.0,-0.00390625,-0.01171875,0.445,0.64,0.0,2.34375,1.5625,-2.34375
2975.25,93,24.0,20.0,35,48.5,27.84313725490196,13.7,73.0,-0.00390625,-0.0859375,0.445,0.64,0.78125,2.34375,-0.78125,-2.34375
2993.0,93,24.0,20.0,35,48.5,27.45098039215686,13.6,73.0,0.01953125,-0.04296875,0.445,0.64,1.5625,2.34375,-0.78125,-2.34375
2986.25,94,23.75,20.0,35,48.5,27.45098039215686,13.7,73.0,-0.00390625,0.00390625,0.445,0.64,0.0,2.34375,0.78125,-2.34375
2988.25,93,22.75,19.607843137254903,35,50.0,26.274509803921568,13.6,73.0,-0.0234375,0.015625,0.445,0.64,0.78125,2.34375,1.5625,-2.34375
2994.25,93,22.75,19.607843137254903,35,51.0,26.274509803921568,13.7,75.0,0.015625,0.0546875,0.445,0.64,2.34375,2.34375,-0.78125,-2.34375
2984.0,94,22.25,19.607843137254903,35,50.0,25.88235294117647,13.7,75.0,0.03515625,-0.05078125,0.445,0.645,1.5625,2.34375,-0.78125,-2.34375
2986.25,94,20.0,18.431372549019606,35,51.5,23.137254901960784,13.7,73.0,0.00390625,-0.046875,0.445,0.645,0.78125,2.34375,1.5625,-2.34375
2968.0,94,18.25,18.431372549019606,35,52.5,21.176470588235293,13.6,75.0,-0.02734375,0.0,0.445,0.645,0.78125,2.34375,2.34375,-2.34375
2972.25,94,18.25,18.431372549019606,35,52.5,21.568627450980394,13.7,73.0,0.01953125,-0.02734375,0.445,0.645,2.34375,2.34375,0.0,-2.34375
2966.75,94,18.5,18.431372549019606,35,52.5,21.568627450980394,13.7,73.0,-0.01171875,-0.0234375,0.445,0.645,2.34375,2.34375,-0.78125,-2.34375
2960.75,94,18.0,18.431372549019606,35,52.5,21.568627450980394,13.6,73.0,-0.078125,0.01953125,0.445,0.645,0.0,2.34375,1.5625,-2.34375
2957.75,94,18.75,18.431372549019606,35,52.5,22.352941176470587,13.7,73.0,-0.01171875,0.0078125,0.445,0.645,0.0,2.34375,0.78125,-2.34375
2955.25,94,19.25,18.823529411764707,35,51.5,23.137254901960784,13.7,73.0,0.04296875,-0.06640625,0.445,0.65,1.5625,2.34375,-0.78125,-2.34375
2954.5,94,19.25,18.431372549019606,35,51.5,22.745098039215687,13.7,73.0,-0.00390625,0.0078125,0.445,0.645,2.34375,2.34375,0.0,-2.34375
2943.5,94,19.25,18.431372549019606,35,52.5,22.352941176470587,13.7,73.0,0.0234375,0.01953125,0.445,0.645,0.78125,2.34375,2.34375,-2.34375
2938.0,94,19.0,18.431372549019606,35,51.5,22.745098039215687,13.7,73.0,-0.0234375,-0.01171875,0.445,0.65,0.0,2.34375,1.5625,-2.34375
2924.0,94,16.25,17.647058823529413,35,53.0,19.607843137254903,13.7,72.0,0.01953125,-0.01171875,0.445,0.65,2.34375,2.34375,0.78125,-2.34375
2876.5,94,15.0,17.254901960784313,35,30.5,18.431372549019606,13.7,72.0,-0.03515625,0.0390625,0.445,0.65,0.78125,2.34375,0.0,-2.34375
2790.5,94,15.0,17.254901960784313,35,11.0,18.431372549019606,13.7,71.0,-0.03125,-0.03515625,0.445,0.65,0.0,2.34375,0.0,-2.34375
2659.75,94,14.5,16.862745098039216,35,3.5,18.03921568627451,13.7,70.0,2.25,2.203125,0.445,0.41,0.0,2.34375,0.0,-2.34375
2703.75,94,14.5,16.862745098039216,35,3.5,18.03921568627451,13.6,67.0,2.4296875,2.55078125,0.445,0.395,0.0,2.34375,0.0,-2.34375
2649.5,94,29.5,21.568627450980394,35,32.0,34.90196078431372,13.6,66.0,-0.359375,-0.4375,0.445,0.375,0.0,2.34375,0.0,-2.34375
2612.25,94,23.75,18.823529411764707,35,43.5,29.019607843137255,13.7,65.0,-0.07421875,-0.05859375,0.445,0.37,-1.5625,2.34375,-0.78125,-2.34375
2551.75,94,13.0,16.470588235294116,35,18.0,18.03921568627451,13.7,63.0,-0.12109375,-0.1171875,0.44,0.365,-2.34375,2.34375,0.0,-2.34375
2531.0,94,13.5,16.862745098039216,35,39.0,18.431372549019606,13.6,63.0,-0.15625,-0.3125,0.445,0.36,-4.6875,2.34375,-5.46875,-2.34375
2529.25,94,25.25,20.392156862745097,35,39.5,34.11764705882353,13.7,62.0,-0.1484375,-0.08984375,0.445,0.615,-7.8125,2.34375,-6.25,-2.34375
2597.0,94,27.75,21.176470588235293,35,36.0,35.68627450980392,13.7,62.0,0.015625,0.015625,0.445,0.625,-1.5625,2.34375,-1.5625,-2.34375
2554.25,94,27.5,21.176470588235293,35,36.0,36.86274509803921,13.7,62.0,-0.13671875,-0.13671875,0.445,0.68,-0.78125,2.34375,-1.5625,-2.34375
2563.25,94,32.0,22.352941176470587,35,32.0,40.78431372549019,13.7,62.0,-0.05078125,-0.046875,0.445,0.7,-0.78125,2.34375,-0.78125,-2.34375
2550.5,94,31.25,22.352941176470587,35,33.0,41.96078431372549,13.7,62.0,-0.08984375,-0.07421875,0.445,0.71,-0.78125,2.34375,-0.78125,-2.34375
2575.0,94,32.0,22.745098039215687,35,32.0,42.35294117647059,13.7,62.0,-0.1015625,-0.0625,0.44,0.71,-0.78125,2.34375,0.0,-2.34375
2586.0,94,34.5,23.137254901960784,35,31.5,44.705882352941174,13.7,63.0,-0.1015625,-0.06640625,0.445,0.72,-0.78125,2.34375,0.78125,-2.34375
2612.75,94,35.5,23.529411764705884,35,30.0,45.88235294117647,13.7,63.0,0.03125,0.0078125,0.445,0.7,0.0,2.34375,2.34375,-2.34375
2637.25,94,32.25,22.745098039215687,35,30.5,41.96078431372549,13.7,65.0,-0.015625,-0.0859375,0.445,0.705,0.0,2.34375,1.5625,-2.34375
2638.5,94,27.0,20.784313725490197,35,36.5,35.294117647058826,13.7,65.0,-0.0390625,-0.10546875,0.445,0.71,-3.125,2.34375,-3.125,-2.34375
2634.25,94,26.5,20.784313725490197,35,39.0,34.11764705882353,13.7,66.0,-0.01953125,0.015625,0.445,0.705,-5.46875,2.34375,-3.125,-2.34375
2650.0,94,25.5,20.392156862745097,35,44.0,32.549019607843135,13.7,66.0,0.00390625,0.04296875,0.445,0.7,-3.125,2.34375,0.0,-2.34375
2658.5,94,27.0,21.176470588235293,35,38.0,34.509803921568626,13.7,66.0,-0.0234375,-0.00390625,0.445,0.705,-1.5625,2.34375,0.0,-2.34375
2677.5,94,28.25,21.176470588235293,35,36.5,35.68627450980392,13.7,66.0,0.015625,-0.04296875,0.445,0.705,-1.5625,2.34375,-1.5625,-2.34375
2720.25,94,32.25,22.745098039215687,35,33.5,40.78431372549019,13.7,67.0,0.02734375,-0.0234375,0.445,0.7,-1.5625,2.34375,-0.78125,-2.34375
2760.5,94,34.75,23.529411764705884,35,33.0,42.35294117647059,13.6,68.0,0.0390625,0.04296875,0.445,0.69,0.78125,2.34375,2.34375,-2.34375
2795.25,94,36.75,23.92156862745098,35,31.5,43.92156862745098,13.6,68.0,-0.02734375,0.0703125,0.445,0.69,2.34375,2.34375,3.125,-2.34375
2832.5,94,37.25,23.92156862745098,35,32.0,42.35294117647059,13.7,70.0,-0.0703125,-0.1015625,0.445,0.7,0.78125,2.34375,-0.78125,-2.34375
2868.0,94,35.25,23.529411764705884,35,32.0,41.96078431372549,13.6,71.0,0.0234375,0.03125,0.445,0.695,0.78125,2.34375,0.0,-2.34375
3040.75,94,84.25,44.31372549019608,34,16.5,92.15686274509804,13.7,72.0,-0.3515625,-0.375,0.445,0.73,0.0,2.34375,0.0,-2.34375
3108.5,94,83.75,44.705882352941174,34,18.5,92.94117647058823,13.6,76.0,-0.1484375,-0.015625,0.445,0.705,-1.5625,2.34375,0.78125,-2.34375
3218.25,94,93.0,44.705882352941174,34,20.0,94.11764705882354,13.7,80.0,-0.03125,-0.03515625,0.445,0.7,-4.6875,2.34375,-0.78125,-2.34375
3350.0,94,91.25,43.529411764705884,34,21.5,94.50980392156863,13.6,83.0,-0.0078125,0.0078125,0.445,0.69,-5.46875,2.34375,-1.5625,-2.34375
3475.25,94,91.0,41.96078431372549,34,24.5,92.94117647058823,13.7,87.0,-0.02734375,-0.02734375,0.445,0.685,-6.25,2.34375,-1.5625,-2.34375
3602.25,94,95.5,42.35294117647059,34,22.5,93.72549019607843,13.6,90.0,-0.02734375,0.0,0.445,0.67,-5.46875,2.34375,-0.78125,-2.34375
3721.75,95,99.0,42.745098039215684,34,23.0,93.33333333333333,13.7,93.0,-0.07421875,0.0234375,0.445,0.635,-4.6875,2.34375,-0.78125,-2.34375
3827.5,95,101.25,43.13725490196079,34,20.0,93.72549019607843,13.7,96.0,-0.0234375,-0.0859375,0.445,0.63,-6.25,2.34375,-0.78125,-2.34375
3903.75,95,66.75,30.19607843137255,34,21.0,62.745098039215684,13.6,98.0,-0.41796875,-0.13671875,0.445,0.745,-8.59375,2.34375,-3.125,-2.34375
3934.75,95,44.75,23.92156862745098,35,30.5,37.64705882352941,13.7,100.0,-0.4296875,-0.3828125,0.445,0.75,-14.0625,2.34375,-12.5,-2.34375
3866.5,95,22.25,19.215686274509803,35,7.5,20.392156862745097,13.6,97.0,1.46484375,1.515625,0.445,0.73,0.0,2.34375,0.0,-2.34375
3829.25,95,21.5,19.215686274509803,35,6.5,20.0,13.6,96.0,2.44140625,2.49609375,0.445,0.4,0.0,2.34375,0.0,-2.34375
3778.0,95,20.5,18.823529411764707,35,6.0,19.215686274509803,13.7,93.0,2.48046875,2.53125,0.445,0.38,0.0,2.34375,0.0,-2.34375
3654.0,95,20.0,18.823529411764707,35,5.0,19.215686274509803,13.6,91.0,2.48828125,2.54296875,0.445,0.365,0.0,2.34375,0.0,-2.34375
3567.5,95,19.0,18.431372549019606,35,5.0,18.431372549019606,13.7,90.0,2.5078125,2.54296875,0.445,0.35,0.0,2.34375,0.0,-2.34375
3499.0,95,18.75,18.431372549019606,35,4.5,18.431372549019606,13.7,88.0,2.5,2.54296875,0.445,0.34,0.0,2.34375,0.0,-2.34375
3446.5,95,18.25,18.03921568627451,35,4.5,18.431372549019606,13.6,86.0,2.51171875,2.54296875,0.445,0.33,0.0,2.34375,0.0,-2.34375
3375.75,95,18.0,18.03921568627451,35,4.5,18.431372549019606,13.7,85.0,2.50390625,2.5625,0.445,0.315,0.0,2.34375,0.0,-2.34375
3269.0,95,17.25,18.03921568627451,35,4.5,18.431372549019606,13.6,81.0,2.49609375,2.56640625,0.445,0.305,0.0,2.34375,0.0,-2.34375
3175.0,95,16.5,17.647058823529413,35,4.5,18.03921568627451,13.6,78.0,2.5078125,2.53515625,0.445,0.295,0.0,2.34375,0.0,-2.34375
3082.25,95,16.0,17.647058823529413,35,4.5,18.03921568627451,13.7,77.0,2.53125,2.55078125,0.445,0.285,0.0,2.34375,0.0,-2.34375
3097.5,95,47.0,25.88235294117647,35,21.5,47.05882352941177,13.7,77.0,-0.3984375,-0.328125,0.445,0.275,-2.34375,2.34375,-2.34375,-2.34375
3103.5,95,42.5,25.098039215686274,35,28.5,45.490196078431374,13.7,77.0,-0.06640625,-0.046875,0.445,0.575,-0.78125,2.34375,0.0,-2.34375
3120.5,95,28.75,21.568627450980394,35,30.5,32.15686274509804,13.7,78.0,-0.1953125,-0.16796875,0.445,0.71,-2.34375,2.34375,-2.34375,-2.34375
3062.5,95,14.75,17.254901960784313,35,21.5,30.980392156862745,13.6,78.0,-0.328125,-0.36328125,0.445,0.74,-9.375,2.34375,-7.8125,-2.34375
3162.75,95,42.25,25.88235294117647,35,30.0,47.84313725490196,13.6,78.0,-0.078125,-0.04296875,0.445,0.725,1.5625,2.34375,0.78125,-2.34375
