RPM,COOLANT_TEMP,MAF,THROTTLE_POS,INTAKE_TEMP,TIMING_ADVANCE,ENGINE_LOAD,ELM_VOLTAGE,SPEED,O2_S1_WR_CURRENT,O2_S5_WR_CURRENT,O2_B2S2,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_2
877.5,93,7.0,14.117647058823529,38,-4.0,33.72549019607843,13.4,60.0,-0.2734375,-0.32421875,0.37,0.0,0.0
1029.0,93,7.5,14.117647058823529,38,4.5,30.58823529411765,13.4,56.0,-0.29296875,-0.22265625,0.36,0.0,0.0
1258.5,93,7.75,14.117647058823529,38,9.5,24.313725490196077,13.4,53.0,-0.1875,-0.15625,0.355,0.0,0.78125
1279.25,93,6.75,14.117647058823529,38,24.5,21.176470588235293,13.4,50.0,-0.06640625,-0.08984375,0.35,3.125,3.125
1203.5,93,7.0,14.117647058823529,38,18.5,22.352941176470587,13.5,47.0,-0.078125,-0.10546875,0.35,5.46875,5.46875
1275.5,93,7.0,13.72549019607843,38,19.5,19.607843137254903,13.3,45.0,-0.1953125,-0.1484375,0.345,5.46875,6.25
1616.0,93,48.5,29.80392156862745,38,12.0,63.92156862745098,13.5,43.0,-0.0546875,0.12890625,0.34,8.59375,10.9375
2280.25,93,47.75,36.86274509803921,38,17.0,69.80392156862744,13.4,46.0,-0.19140625,-0.1953125,0.605,4.6875,5.46875
2380.25,93,51.25,37.64705882352941,38,18.5,76.47058823529412,13.4,48.0,-0.16796875,-0.19140625,0.695,0.0,3.125
2473.75,93,56.5,37.254901960784316,38,19.5,69.80392156862744,13.4,51.0,-0.28515625,-0.3984375,0.71,-2.34375,-2.34375
2231.25,93,18.25,17.647058823529413,38,27.5,28.627450980392158,13.5,50.0,-0.265625,-0.3671875,0.74,-15.625,0.0
2132.5,93,62.0,36.07843137254902,38,15.0,80.3921568627451,13.4,50.0,0.1015625,0.20703125,0.635,1.5625,7.8125
2479.0,93,64.75,39.6078431372549,38,12.0,87.45098039215686,13.5,52.0,-0.09375,0.00390625,0.69,0.0,7.03125
2519.5,93,64.0,38.431372549019606,38,15.5,87.45098039215686,13.4,52.0,-0.0390625,-0.09765625,0.72,0.0,7.8125
2557.75,93,68.75,43.92156862745098,39,16.5,91.37254901960785,13.4,55.0,-0.14453125,-0.09375,0.735,-3.125,7.8125
2536.0,93,66.25,46.27450980392157,39,17.0,91.37254901960785,13.5,56.0,-0.08203125,-0.03125,0.74,-0.78125,9.375
2562.25,92,63.5,35.68627450980392,39,16.5,80.3921568627451,13.4,58.0,-0.0625,-0.1015625,0.74,-2.34375,2.34375
2415.75,92,27.25,20.784313725490197,39,16.5,40.78431372549019,13.4,58.0,-0.28125,-0.51171875,0.755,-17.1875,-19.53125
2266.0,92,13.5,16.470588235294116,39,19.5,20.0,13.5,56.0,0.0078125,0.03515625,0.75,0.78125,1.5625
2350.25,92,54.25,29.80392156862745,39,9.0,62.35294117647059,13.4,56.0,-0.29296875,-0.23046875,0.76,0.0,0.0
2334.5,92,29.25,21.568627450980394,39,21.0,41.1764705882353,13.5,55.0,-0.16796875,-0.203125,0.765,-2.34375,-1.5625
2236.75,92,36.5,28.627450980392158,39,17.0,69.80392156862744,13.4,55.0,-0.41796875,0.203125,0.76,3.125,9.375
2583.0,92,68.0,41.568627450980394,39,18.0,74.11764705882354,13.4,55.0,-0.36328125,-0.22265625,0.755,-0.78125,0.78125
2270.5,92,18.5,18.03921568627451,39,15.5,29.80392156862745,13.5,52.0,-0.22265625,-0.390625,0.765,-14.0625,-17.1875
