RPM,FuelLoad,VE_Current,Lambda_Target,Lambda_Measured,Lambda_Error,CLT,MAT,Lambda_Error_Abs
2393.0,42.0,40.579166666666666,1.0692307692307692,1.0,-0.0647482014388489,76.0,-25.0,0.0647482014388489
2403.0,44.0,42.31333333333333,1.0692307692307692,0.985,-0.07877697841726618,76.0,-25.0,0.07877697841726618
2407.0,42.0,40.62583333333334,1.0692307692307692,1.0,-0.0647482014388489,76.0,-25.0,0.0647482014388489
2396.0,42.0,40.61666666666667,1.0692307692307692,0.992,-0.07223021582733812,76.0,-25.0,0.07223021582733812
2405.0,44.0,42.300000000000004,1.0692307692307692,1.0,-0.0647482014388489,76.0,-25.0,0.0647482014388489
2416.0,42.0,40.57333333333334,1.0692307692307692,1.0,-0.0647482014388489,76.0,-25.0,0.0647482014388489
2418.0,42.0,40.56166666666667,1.0692307692307692,1.008,-0.057266187050359685,76.0,-25.0,0.057266187050359685
2412.0,44.0,42.25333333333334,1.0692307692307692,0.992,-0.07223021582733812,76.0,-29.0,0.07223021582733812
2410.0,41.0,39.77916666666667,1.0692307692307692,1.0,-0.0647482014388489,76.0,-29.0,0.0647482014388489
2419.0,41.0,39.73041666666667,1.0692307692307692,0.931,-0.1292805755395683,76.0,-29.0,0.1292805755395683
2429.0,43.0,41.318749999999994,1.0692307692307692,1.0,-0.0647482014388489,76.0,-29.0,0.0647482014388489
2431.0,41.0,39.665416666666665,1.0692307692307692,1.0,-0.0647482014388489,76.0,-28.0,0.0647482014388489
2427.0,43.0,41.331250000000004,1.0692307692307692,0.992,-0.07223021582733812,76.0,-28.0,0.07223021582733812
2434.0,41.0,39.649166666666666,1.0692307692307692,1.008,-0.057266187050359685,76.0,-28.0,0.057266187050359685
2440.0,41.0,39.61666666666667,1.0692307692307692,1.008,-0.057266187050359685,76.0,-27.0,0.057266187050359685
2438.0,43.0,41.262499999999996,1.0692307692307692,1.008,-0.057266187050359685,76.0,-27.0,0.057266187050359685
2427.0,41.0,39.68708333333333,1.0692307692307692,1.008,-0.057266187050359685,76.0,-27.0,0.057266187050359685
2431.0,43.0,41.30625,1.0692307692307692,1.008,-0.057266187050359685,76.0,-27.0,0.057266187050359685
2437.0,41.0,39.63291666666667,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2438.0,42.0,40.44500000000001,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2435.0,42.0,40.4625,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2441.0,41.0,39.61125,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2441.0,42.0,40.427499999999995,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2449.0,41.0,39.56791666666667,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2449.0,42.0,40.380833333333335,1.0692307692307692,1.008,-0.057266187050359685,76.0,-26.0,0.057266187050359685
2448.0,41.0,39.57333333333334,1.0692307692307694,1.015,-0.05071942446043192,76.0,-26.0,0.05071942446043192
2451.0,41.0,39.55708333333334,1.0692307692307694,1.008,-0.05726618705035988,76.0,-25.0,0.05726618705035988
2454.0,41.0,39.54083333333333,1.0692307692307694,1.008,-0.05726618705035988,76.0,-25.0,0.05726618705035988
2459.0,41.0,39.51375,1.0692307692307692,1.0,-0.0647482014388489,76.0,-25.0,0.0647482014388489
2460.0,42.0,40.31666666666666,1.0692307692307692,0.938,-0.12273381294964032,76.0,-25.0,0.12273381294964032
2458.0,41.0,39.51916666666667,1.0692307692307694,1.0,-0.06474820143884909,76.0,-25.0,0.06474820143884909
2464.0,42.0,40.29333333333334,1.0692307692307692,1.008,-0.057266187050359685,76.0,-25.0,0.057266187050359685
2463.0,41.0,39.49208333333334,1.0692307692307692,0.938,-0.12273381294964032,76.0,-25.0,0.12273381294964032
2468.0,42.0,40.27,1.0692307692307692,1.008,-0.057266187050359685,76.0,-25.0,0.057266187050359685
2471.0,41.0,39.44875,1.0692307692307694,1.008,-0.05726618705035988,76.0,-28.0,0.05726618705035988
2471.0,42.0,40.2525,1.0692307692307692,0.938,-0.12273381294964032,76.0,-28.0,0.12273381294964032
2472.0,41.0,39.443333333333335,1.0692307692307692,1.008,-0.057266187050359685,76.0,-28.0,0.057266187050359685
2471.0,42.0,40.2525,1.0692307692307692,1.0,-0.0647482014388489,76.0,-27.0,0.0647482014388489
2471.0,41.0,39.44875,1.0692307692307694,1.008,-0.05726618705035988,76.0,-27.0,0.05726618705035988
2474.0,41.0,39.4325,1.0692307692307694,1.0,-0.06474820143884909,76.0,-27.0,0.06474820143884909
2472.0,41.0,39.443333333333335,1.0692307692307692,1.015,-0.05071942446043173,76.0,-27.0,0.05071942446043173
2476.0,41.0,39.42166666666667,1.0692307692307692,1.015,-0.05071942446043173,76.0,-26.0,0.05071942446043173
2474.0,40.0,38.629999999999995,1.0692307692307692,1.015,-0.05071942446043173,76.0,-26.0,0.05071942446043173
1519.0,57.0,53.7375,0.9894307692307693,0.985,-0.004478099295632417,76.0,-25.0,0.004478099295632417
1519.0,57.0,53.7375,0.9894307692307693,0.992,0.002596675633231115,76.0,-25.0,0.002596675633231115
1497.0,56.0,52.626666666666665,0.9906769230769231,0.985,-0.0057303475479082485,76.0,-25.0,0.0057303475479082485
1534.0,55.0,52.19333333333333,0.994897435897436,0.923,-0.07226617870673438,76.0,-25.0,0.07226617870673438
1553.0,56.0,53.37333333333333,0.9924,0.985,-0.007456670697299438,76.0,-25.0,0.007456670697299438
1537.0,55.0,52.230000000000004,0.9950128205128206,0.985,-0.010063006532579228,76.0,-25.0,0.010063006532579228
1526.0,58.0,54.63666666666667,0.987723076923077,0.915,-0.07362698981340152,76.0,-25.0,0.07362698981340152
1547.0,55.0,52.352222222222224,0.9953974358974358,0.992,-0.0034131451166264236,76.0,-25.0,0.0034131451166264236
1547.0,56.0,53.29333333333334,0.9922153846153847,0.977,-0.015334759822619283,76.0,-25.0,0.015334759822619283
1539.0,57.0,53.9875,0.9900461538461538,0.923,-0.0677202306030798,76.0,-25.0,0.0677202306030798
1542.0,55.0,52.29111111111111,0.9952051282051282,0.992,-0.003220570427434096,76.0,-25.0,0.003220570427434096
1558.0,57.0,54.224999999999994,0.9906307692307694,0.992,0.001382180739544142,76.0,-25.0,0.001382180739544142
1554.0,55.0,52.43777777777778,0.9956666666666667,0.985,-0.010713090056913337,76.0,-25.0,0.010713090056913337
1550.0,57.0,54.125,0.9903846153846154,0.992,0.001631067961165007,76.0,-25.0,0.001631067961165007
1559.0,55.0,52.498888888888885,0.9958589743589743,0.992,-0.003875020919963389,76.0,-25.0,0.003875020919963389
1565.0,57.0,54.3125,0.9908461538461538,0.992,0.001164505861346187,76.0,-25.0,0.001164505861346187
1560.0,55.0,52.511111111111106,0.995897435897436,0.992,-0.003913491246138068,76.0,-25.0,0.003913491246138068
1564.0,57.0,54.3,0.9908153846153845,0.992,0.0011955964784249847,76.0,-25.0,0.0011955964784249847
1573.0,55.0,52.67,0.9963974358974359,0.992,-0.0044133352204737695,76.0,-27.0,0.0044133352204737695
1575.0,56.0,53.66666666666667,0.9930769230769231,0.977,-0.01618900077459336,76.0,-27.0,0.01618900077459336
1577.0,54.0,51.74444444444445,0.9999641025641026,0.992,-0.00796438846522702,76.0,-27.0,0.00796438846522702
1581.0,56.0,53.74666666666667,0.9932615384615384,0.992,-0.001270096961060649,76.0,-27.0,0.001270096961060649
1584.0,54.0,51.82222222222222,1.0002871794871795,0.992,-0.00828480026248873,76.0,-26.0,0.00828480026248873
1591.0,56.0,53.879999999999995,0.9935692307692308,0.931,-0.06297420333839145,76.0,-26.0,0.06297420333839145
1594.0,53.0,50.94,1.0042923076923078,0.992,-0.012239770829822891,76.0,-26.0,0.012239770829822891
1589.0,56.0,53.85333333333333,0.9935076923076923,0.923,-0.07096844126482699,76.0,-26.0,0.07096844126482699
1599.0,53.0,50.989999999999995,1.0045615384615385,0.992,-0.012504498709731813,76.0,-26.0,0.012504498709731813
1598.0,56.0,53.973333333333336,0.9937846153846155,0.992,-0.0017957768282866927,76.0,-26.0,0.0017957768282866927
1593.0,54.0,51.922222222222224,1.0007025641025642,0.923,-0.07764801139712105,76.0,-26.0,0.07764801139712105
1601.0,55.0,52.99,0.9974743589743591,0.992,-0.005488220248576664,76.0,-26.0,0.005488220248576664
1602.0,54.0,51.98,1.001117948717949,0.992,-0.009107766701841208,76.0,-26.0,0.009107766701841208
1607.0,55.0,52.92999999999999,0.9977051282051284,0.992,-0.0057182508577377856,76.0,-26.0,0.0057182508577377856
1604.0,56.0,53.96,0.9939692307692307,0.992,-0.001981178801386779,76.0,-26.0,0.001981178801386779
1605.0,53.0,50.95,1.0048846153846154,0.992,-0.01282198491981475,76.0,-26.0,0.01282198491981475
1608.0,56.0,53.92,0.9940923076923077,0.985,-0.009146341463414675,76.0,-25.0,0.009146341463414675
1624.0,53.0,50.76,1.0059076923076924,0.992,-0.013826012480117549,76.0,-25.0,0.013826012480117549
1614.0,55.0,52.86,0.9979743589743589,0.992,-0.0059864854448754825,76.0,-25.0,0.0059864854448754825
1607.0,54.0,51.93000000000001,1.001348717948718,0.992,-0.009336126147810897,76.0,-25.0,0.009336126147810897
1618.0,54.0,51.81999999999999,1.0018564102564103,0.985,-0.016825175827438307,76.0,-25.0,0.016825175827438307
1631.0,55.0,52.69,0.9986282051282052,0.992,-0.006637310156240008,76.0,-25.0,0.006637310156240008
1622.0,53.0,50.78,1.0058,0.985,-0.020680055677073015,76.0,-25.0,0.020680055677073015
1631.0,55.0,52.69,0.9986282051282052,0.985,-0.013646925911185902,76.0,-25.0,0.013646925911185902
1634.0,54.0,51.660000000000004,1.0025948717948718,0.992,-0.01056745061532643,76.0,-25.0,0.01056745061532643
1635.0,52.0,49.65,1.0103589743589745,0.992,-0.01817074408689486,76.0,-25.0,0.01817074408689486
1632.0,55.0,52.68,0.9986666666666666,0.977,-0.021695594125500615,76.0,-25.0,0.021695594125500615
1633.0,53.0,50.67,1.0063923076923076,0.923,-0.08286262430157976,76.0,-25.0,0.08286262430157976
1647.0,53.0,50.53,1.007146153846154,0.992,-0.01503868508886503,76.0,-25.0,0.01503868508886503
1645.0,54.0,51.55,1.0031025641025642,0.985,-0.01804657345159895,76.0,-25.0,0.01804657345159895
1639.0,52.0,49.61,1.0106051282051283,0.915,-0.09460186331621574,76.0,-25.0,0.09460186331621574
1645.0,54.0,51.55,1.0031025641025642,0.992,-0.011068224227397108,76.0,-25.0,0.011068224227397108
1663.0,55.0,52.37,0.9998589743589743,0.985,-0.01486107015091868,76.0,-25.0,0.01486107015091868
1652.0,52.0,49.48,1.0114051282051282,0.985,-0.026107370299760665,76.0,-25.0,0.026107370299760665
1653.0,54.0,51.46999999999999,1.0034717948717948,0.985,-0.018407886465961736,76.0,-25.0,0.018407886465961736
1672.0,54.0,51.28,1.004348717948718,0.985,-0.01926494015767341,76.0,-25.0,0.01926494015767341
1654.0,52.0,49.46,1.0115282051282053,0.992,-0.019305645684620544,76.0,-25.0,0.019305645684620544
1653.0,52.0,49.47,1.0114666666666667,0.992,-0.01924597943580287,76.0,-25.0,0.01924597943580287
1667.0,53.0,50.33,1.0082230769230769,0.977,-0.030968421213254074,76.0,-25.0,0.030968421213254074
1676.0,53.0,50.24,1.0087076923076923,0.985,-0.023503035109660505,76.0,-26.0,0.023503035109660505
1673.0,51.0,48.27000000000001,1.0168487179487182,0.992,-0.024436986063025558,76.0,-26.0,0.024436986063025558
1673.0,54.0,51.269999999999996,1.0043948717948719,0.992,-0.012340636280551695,76.0,-26.0,0.012340636280551695
1680.0,54.0,51.199999999999996,1.0047179487179487,0.992,-0.012658227848101283,76.0,-26.0,0.012658227848101283
1680.0,52.0,49.2,1.0131282051282051,0.992,-0.020854423972464058,76.0,-26.0,0.020854423972464058
1679.0,52.0,49.21,1.0130666666666668,0.985,-0.027704659120821394,76.0,-26.0,0.027704659120821394
1676.0,53.0,50.24,1.0087076923076923,0.985,-0.023503035109660505,76.0,-26.0,0.023503035109660505
1681.0,53.0,50.19,1.008976923076923,0.977,-0.03169242263679121,76.0,-26.0,0.03169242263679121
1684.0,51.0,48.160000000000004,1.0176102564102565,0.923,-0.09297297842103674,76.0,-26.0,0.09297297842103674
1685.0,53.0,50.15,1.0091923076923077,0.992,-0.017035710202370553,76.0,-26.0,0.017035710202370553
1696.0,53.0,50.040000000000006,1.0097846153846155,0.977,-0.032466938875007754,76.0,-26.0,0.032466938875007754
1695.0,53.0,50.05,1.0097307692307693,0.915,-0.09381784938864135,76.0,-26.0,0.09381784938864135
1690.0,51.0,48.1,1.0180256410256412,0.985,-0.03244087348563098,76.0,-26.0,0.03244087348563098
1701.0,53.0,49.99,1.0100538461538462,0.992,-0.01787414227725868,76.0,-26.0,0.01787414227725868
1703.0,53.0,49.97,1.0101615384615386,0.992,-0.017978845729167556,76.0,-26.0,0.017978845729167556
1693.0,53.0,50.06999999999999,1.009623076923077,0.992,-0.01745510510396115,76.0,-25.0,0.01745510510396115
1701.0,51.0,47.99,1.0187871794871797,0.992,-0.026293204337988794,76.0,-25.0,0.026293204337988794
1705.0,53.0,49.95,1.010269230769231,0.985,-0.025012372939429862,76.0,-25.0,0.025012372939429862
1709.0,53.0,49.910000000000004,1.0104846153846154,0.992,-0.01829282217976147,76.0,-25.0,0.01829282217976147
1707.0,52.0,48.93,1.0147897435897437,0.992,-0.022457601423056063,76.0,-25.0,0.022457601423056063
1710.0,51.0,47.9,1.0194102564102565,0.992,-0.026888346706240514,76.0,-25.0,0.026888346706240514
1712.0,51.0,47.879999999999995,1.0195487179487182,1.0,-0.01917389292396857,76.0,-25.0,0.01917389292396857
1709.0,53.0,49.910000000000004,1.0104846153846154,1.0,-0.01037582881024341,76.0,-25.0,0.01037582881024341
1727.0,53.0,49.73,1.0114538461538463,1.0,-0.011324141182912742,76.0,-25.0,0.011324141182912742
1725.0,54.0,50.75,1.0067948717948718,1.0,-0.006749013116006642,76.0,-25.0,0.006749013116006642
1716.0,51.0,47.839999999999996,1.0198256410256412,1.0,-0.019440226081884466,76.0,-25.0,0.019440226081884466
1736.0,51.0,47.64,1.0212102564102565,0.915,-0.1040042985698217,76.0,-25.0,0.1040042985698217
1725.0,52.0,48.75,1.015897435897436,0.992,-0.02352347299343774,76.0,-25.0,0.02352347299343774
1725.0,52.0,48.75,1.015897435897436,0.985,-0.03041393235739534,76.0,-25.0,0.03041393235739534
1732.0,54.0,50.67999999999999,1.0071179487179487,0.923,-0.08352343320365799,76.0,-25.0,0.08352343320365799
1733.0,54.0,50.67,1.0071641025641025,1.0,-0.007113143276119218,76.0,-25.0,0.007113143276119218
1731.0,51.0,47.69,1.0208641025641028,0.992,-0.02827418702607413,76.0,-25.0,0.02827418702607413
1735.0,51.0,47.65,1.0211410256410258,0.992,-0.02853770919911128,76.0,-25.0,0.02853770919911128
1734.0,52.0,48.660000000000004,1.016451282051282,1.0,-0.01618501775912178,76.0,-25.0,0.01618501775912178
1734.0,53.0,49.660000000000004,1.0118307692307693,1.0,-0.011692438686919448,76.0,-25.0,0.011692438686919448
1737.0,53.0,49.629999999999995,1.0119923076923076,1.0,-0.011850196489787796,76.0,-25.0,0.011850196489787796
1741.0,53.0,49.589999999999996,1.0122076923076924,1.0,-0.01206046189973179,76.0,-25.0,0.01206046189973179
1743.0,51.0,47.57,1.021694871794872,1.0,-0.021234198579032977,76.0,-25.0,0.021234198579032977
1746.0,51.0,47.54,1.0219025641025643,1.0,-0.021433123736017978,76.0,-25.0,0.021433123736017978
1745.0,50.0,46.55,1.0265384615384616,1.0,-0.02585237916822788,76.0,-25.0,0.02585237916822788
1744.0,51.0,47.56,1.0217641025641029,1.008,-0.013470920077894742,76.0,-25.0,0.013470920077894742
1752.0,51.0,47.48,1.0223179487179488,1.0,-0.0218307315702878,76.0,-26.0,0.0218307315702878
1748.0,53.0,49.52,1.0125846153846154,0.992,-0.020328785438633847,76.0,-26.0,0.020328785438633847
1754.0,52.0,48.46,1.0176820512820512,0.985,-0.032114206240425686,76.0,-26.0,0.032114206240425686
1747.0,53.0,49.53,1.0125307692307692,0.992,-0.020276686748360934,76.0,-25.0,0.020276686748360934
1754.0,53.0,49.46,1.0129076923076923,0.992,-0.02064126125852457,76.0,-25.0,0.02064126125852457
1757.0,51.0,47.43,1.0226641025641028,0.931,-0.08963265879214434,76.0,-25.0,0.08963265879214434
1760.0,51.0,47.400000000000006,1.022871794871795,1.0,-0.022360373007119263,76.0,-25.0,0.022360373007119263
1759.0,50.0,46.410000000000004,1.0276153846153846,0.992,-0.03465828280559921,76.0,-25.0,0.03465828280559921
1758.0,50.0,46.42,1.0275384615384617,0.931,-0.09395119029794892,76.0,-25.0,0.09395119029794892
1761.0,52.0,48.39,1.0181128205128207,1.0,-0.017790582878327105,76.0,-25.0,0.017790582878327105
1767.0,52.0,48.33,1.0184820512820514,0.992,-0.026001490403013132,76.0,-25.0,0.026001490403013132
1765.0,52.0,48.35,1.0183589743589745,0.992,-0.025883774801087854,76.0,-25.0,0.025883774801087854
1939.0,62.0,57.1525,0.9960897435897438,0.969,-0.027196087264302938,76.0,-26.0,0.027196087264302938
1939.0,62.0,57.1525,0.9960897435897438,0.9,-0.0964669541154516,76.0,-26.0,0.0964669541154516
1946.0,61.0,56.2025,1.0000384615384617,0.977,-0.02303757547786637,76.0,-26.0,0.02303757547786637
1955.0,59.0,54.03125,1.0068990384615386,0.969,-0.03763936304820128,76.0,-26.0,0.03763936304820128
1948.0,63.0,58.065,0.9931538461538462,0.962,-0.03136860041824805,76.0,-26.0,0.03136860041824805
1960.0,60.0,55.199999999999996,1.0046153846153847,0.977,-0.027488514548238988,76.0,-26.0,0.027488514548238988
1964.0,58.0,52.769999999999996,1.010346153846154,0.969,-0.04092276066846871,76.0,-26.0,0.04092276066846871
1948.0,62.0,57.13,0.9966666666666668,0.969,-0.027759197324414883,76.0,-26.0,0.027759197324414883
1958.0,61.0,56.1575,1.0008846153846154,0.969,-0.03185643469238752,76.0,-26.0,0.03185643469238752
1971.0,58.0,52.7175,1.010951923076923,0.969,-0.041497446237837535,76.0,-26.0,0.041497446237837535
1979.0,62.0,57.0525,0.9986538461538463,0.969,-0.02969381860196439,76.0,-26.0,0.02969381860196439
1976.0,60.0,55.12,1.005846153846154,0.969,-0.03663199755276866,76.0,-26.0,0.03663199755276866
1982.0,62.0,57.045,0.9988461538461538,0.969,-0.02988063149788218,76.0,-26.0,0.02988063149788218
1977.0,60.0,55.114999999999995,1.005923076923077,0.969,-0.03670566643725628,76.0,-26.0,0.03670566643725628
1970.0,58.0,52.724999999999994,1.0108653846153846,0.962,-0.04834015029011698,76.0,-26.0,0.04834015029011698
1980.0,62.0,57.05,0.9987179487179488,0.946,-0.052785622593068196,76.0,-26.0,0.052785622593068196
1997.0,59.0,53.76875,1.010331730769231,0.962,-0.047837486735602126,76.0,-26.0,0.047837486735602126
2001.0,61.0,56.00291666666667,1.0039166666666668,0.962,-0.041753133560222616,76.0,-26.0,0.041753133560222616
2012.0,59.0,53.787499999999994,1.0115576923076925,0.892,-0.11819166935989829,76.0,-26.0,0.11819166935989829
2010.0,57.0,51.29375,1.0172596153846156,0.962,-0.05432203790349286,76.0,-26.0,0.05432203790349286
2017.0,59.0,53.80312500000001,1.0119663461538462,0.954,-0.05728090304006391,76.0,-26.0,0.05728090304006391
2019.0,57.0,51.333125,1.018081730769231,0.892,-0.12384244502056575,76.0,-26.0,0.12384244502056575
2022.0,59.0,53.818749999999994,1.012375,0.962,-0.04975922953451049,76.0,-26.0,0.04975922953451049
2027.0,57.0,51.368125,1.0188125000000001,0.946,-0.07146800809766288,76.0,-26.0,0.07146800809766288
2029.0,58.0,52.60875,1.015971153846154,0.892,-0.12202231665420554,76.0,-26.0,0.12202231665420554
2034.0,56.0,50.17,1.0225,0.962,-0.05916870415647922,76.0,-26.0,0.05916870415647922
2038.0,59.0,53.868750000000006,1.0136826923076923,0.962,-0.05098507915729963,76.0,-26.0,0.05098507915729963
2048.0,59.0,53.9,1.0145000000000002,0.938,-0.07540660423854137,76.0,-26.0,0.07540660423854137
2059.0,58.0,52.721250000000005,1.0185673076923079,0.962,-0.055536150890674305,76.0,-26.0,0.055536150890674305
2058.0,60.0,55.144999999999996,1.0121538461538462,0.962,-0.04955160358717136,76.0,-26.0,0.04955160358717136
2068.0,56.0,50.34,1.0257692307692308,0.962,-0.062167229096362984,76.0,-26.0,0.062167229096362984
2068.0,59.0,53.9625,1.0161346153846156,0.938,-0.07689396090009297,76.0,-26.0,0.07689396090009297
2078.0,58.0,52.7925,1.0202115384615387,0.962,-0.05705830238826812,76.0,-26.0,0.05705830238826812
2074.0,57.0,51.57374999999999,1.0231057692307692,0.962,-0.05972575961204105,76.0,-26.0,0.05972575961204105
2089.0,59.0,54.028124999999996,1.0178509615384617,0.946,-0.07059084704293092,76.0,-26.0,0.07059084704293092
2093.0,55.0,49.542500000000004,1.0304839743589744,0.962,-0.06645806830870493,76.0,-26.0,0.06645806830870493
2098.0,57.0,51.67875,1.025298076923077,0.962,-0.061736268064634274,76.0,-26.0,0.061736268064634274
2108.0,59.0,54.087500000000006,1.0194038461538462,0.962,-0.05631119243901983,76.0,-26.0,0.05631119243901983
2102.0,54.0,48.67999999999999,1.0334871794871794,0.954,-0.07691162606063608,76.0,-26.0,0.07691162606063608
2112.0,56.0,50.56,1.03,0.954,-0.07378640776699036,76.0,-26.0,0.07378640776699036
2116.0,57.0,51.75750000000001,1.0269423076923079,0.877,-0.1460085017134512,76.0,-26.0,0.1460085017134512
2122.0,54.0,48.813333333333325,1.035025641025641,0.962,-0.07055442699301402,76.0,-26.0,0.07055442699301402
2125.0,56.0,50.625,1.03125,0.954,-0.07490909090909095,76.0,-25.0,0.07490909090909095
2125.0,58.0,52.96875,1.0242788461538463,0.885,-0.13597747007744676,76.0,-25.0,0.13597747007744676
2136.0,57.0,51.84499999999999,1.0287692307692309,0.962,-0.06490204875130864,76.0,-25.0,0.06490204875130864
2134.0,54.0,48.89333333333333,1.0359487179487181,0.962,-0.07138260482154368,76.0,-25.0,0.07138260482154368
